tempo_s,modulante_m_t,portadora_c_t,PM_s_PM,FM_s_FM,AM_DSB_s_AM
0.021820000000000003,0.8287511619865662,0.8090169943748734,0.5038950095824948,0.032366171759503404,0.6704737741550556
0.021830000000000002,0.8172981494726966,0.5877852522923812,0.21790703410039802,-0.2805557426219759,0.4803957989859053
0.021840000000000002,0.8058128714273246,0.3090169943748512,-0.08863071987943787,-0.5655350793526353,0.24900987155704027
0.02185,0.794295781269558,-8.870466199964661e-14,-0.3867897953171981,-0.794239322565784,-7.045773880526139e-14
0.02186,0.7827473336744023,-0.30901699437501995,-0.6484396248071772,-0.9439473862927277,-0.24188222840712464
0.02187,0.7711679845547913,-0.5877852522924327,-0.8489009895617656,-0.9998038862847547,-0.4532811683613849
0.02188,0.7595581910436011,-0.8090169943749108,-0.969272737631571,-0.9562893456878595,-0.6144954847709385
0.021890000000000003,0.7479184114755972,-0.9510565162951656,-0.9982125163356252,-0.8177612180436409,-0.7113126788909957
0.021900000000000003,0.736249105369353,-1.0,-0.9330038962612883,-0.5980131407213447,-0.736249105369353
0.021910000000000002,0.7245507334090892,-0.9510565162951492,-0.7798096502996061,-0.31889742702442647,-0.6890886963951437
0.021920000000000002,0.7128237574264998,-0.8090169943749466,-0.5530877366517073,-0.008148763434748137,-0.5766865337522429
0.02193,0.7010686403825173,-0.5877852522924819,-0.2742254753686069,0.3033738211688651,-0.4120778076615852
0.02194,0.689285846349034,-0.3090169943749696,0.030478936861150933,0.5847522300482605,-0.2130010405039856
0.02195,0.6774758404905801,-3.5762781438285655e-14,0.3322969952830055,0.808077254086781,-2.422842041318349e-14
0.02196,0.6656390890459714,0.3090169943749016,0.6027785269450038,0.9512148365876119,0.20569379063543355
0.021970000000000003,0.6537760593098804,0.587785252292516,0.8164330341103644,0.9999966581678412,0.3842799259642649
0.021980000000000003,0.6418872196144152,0.8090169943749713,0.9531310907309217,0.9496185535137746,0.5192976691401613
0.021990000000000003,0.6299730393106066,0.9510565162951623,0.9999996578251841,0.8051091364530231,0.5991399641266208
0.022000000000000002,0.6180339887498925,1.0,0.9526329840730591,0.5808233782431694,0.6180339887498925
0.022010000000000002,0.6060705392655463,0.9510565162951525,0.8155053254680898,0.29901257530723874,0.576407335703015
0.02202,0.594083163154069,0.8090169943749528,0.6015469602092909,-0.012386431919159805,0.48062337506366953
0.02203,0.5820723336565435,0.5877852522924907,0.3309237996809931,-0.32252281359900337,0.34213353349079023
0.02204,0.5700385249399529,0.30901699437497987,0.029135879074911778,-0.6006889091961723,0.17615159165489125
0.02205,0.5579822120784564,4.654338715460189e-14,-0.2753859050542669,-0.8193599675757177,2.5970382122148778e-14
0.022060000000000003,0.5459038710346458,-0.30901699437499947,-0.5539582840864716,-0.9569156352619868,-0.16869357344480357
0.022070000000000003,0.5338039786407471,-0.5877852522925073,-0.7803470016321727,-0.9997743147339783,-0.31376210626009576
0.022080000000000002,0.5216830125797907,-0.8090169943749649,-0.933236724220085,-0.9437300138709457,-0.42205042285377925
0.022090000000000002,0.5095414513667619,-0.951056516295159,-0.9982370189383077,-0.79436051103312,-0.48460271764485174
0.0221,0.49737977432970787,-1.0,-0.9692357172020106,-0.5664676935121955,-0.49737977432970787
0.02211,0.4851984615908139,-0.9510565162951559,-0.8489724989034537,-0.2826066652993813,-0.4614511585923285
0.02212,0.4729979940474492,-0.8090169943749592,-0.6487789836587364,0.02914980710528407,-0.3826634154896522
0.02213,0.46077885335318175,-0.5877852522924993,-0.38751008715054475,0.33798961389113574,-0.27083901456924847
0.022140000000000003,0.4485415218987568,-0.309016994374882,-0.08976750430155571,0.6134072175521328,-0.13860695294948913
0.022150000000000003,0.43628648279308024,5.63628448506979e-14,0.21641724195802126,0.8282159977859295,2.459034734012306e-14
0.022160000000000003,0.4240142198441052,0.3090169943749892,0.5022219559677089,0.9612296445189704,0.1310275997884813
0.022170000000000002,0.4117252175397593,0.5877852522924986,0.7407466623562479,0.9993483535735427,0.2420060108667913
0.022180000000000002,0.3994199610288115,0.8090169943749586,0.9095449243419589,0.93884473426247,0.3231375363648922
0.02219,0.38709893610171875,0.9510565162951556,0.9927354510873257,0.7857236216380113,0.3681529656304617
0.0222,0.37476262917144826,1.0,0.9824954295340242,0.5551215356710832,0.37476262917144826
0.02221,0.36241152725427445,0.9510565162951592,0.8797952508917765,0.26980629108652443,0.3446738445756584
0.02222,0.3500461179505526,0.8090169943749655,0.6943057143013986,-0.04207411506823691,0.28319325823698077
0.022230000000000003,0.337666889425462,0.5877852522924161,0.44348665816141286,-0.3497704490840264,0.19847561779174056
0.022240000000000003,0.3252743303897622,0.3090169943748922,0.15094296740416527,-0.6229644683347481,0.10051529592434999
0.022250000000000002,0.3128689300804576,-4.558223913438166e-14,-0.1557972079721929,-0.8347553618896879,-1.4261266388645552e-14
0.022260000000000002,0.3004511782415107,-0.3090169943749789,-0.4478728863058337,-0.9643063194262799,-0.0928445200566127
0.02227,0.28802156510450166,-0.5877852522924899,-0.6978055874550427,-0.9988910790192185,-0.1692948283106273
0.02228,0.27558058136927427,-0.8090169943749522,-0.8820841320848404,-0.9351397887522782,-0.22294937364747222
0.02229,0.2631287181845639,-0.9510565162951523,-0.9833758159746278,-0.7793626425312088,-0.2502502820538202
0.0223,0.2506664671286082,-1.0,-0.9921560663352116,-0.5469206898038885,-0.2506664671286082
0.022310000000000003,0.2381943201897364,-0.9510565162951274,-0.9076034239105518,-0.26070700096215854,-0.22653626036093685
0.022320000000000003,0.22571276974696108,-0.809016994374905,-0.7376758178305569,0.05111123476550991,-0.18260546657272145
0.022330000000000003,0.21322230855051477,-0.5877852522924248,-0.4983611069117198,0.3578666742368436,-0.1253289284257376
0.022340000000000002,0.2007234297024255,-0.3090169943749025,-0.21217250957676598,0.6294084713298003,-0.062026950947265555
0.022350000000000002,0.18821662663702513,3.480163341806542e-14,0.09396946507093304,0.8390648250617332,6.550246043406636e-15
