frequencia_Hz,magnitude_PM,magnitude_FM,magnitude_AM_DSB
18920.0,2.189030908032729e-12,1.751902364141202e-12,6.311161677335848e-13
18930.0,2.679095507396734e-12,2.1635260653928323e-12,3.376039252507241e-13
18940.0,1.2461457591450722e-12,1.7273170789846103e-12,3.275922689262203e-13
18950.0,1.9391110673308984e-12,9.20961154750445e-13,3.8696771454418277e-13
18960.0,9.49275143951793e-13,9.182209226139275e-13,1.1967951526227867e-12
18970.0,1.3658188177981583e-13,1.0658483673326848e-12,8.561733999208099e-13
18980.0,1.367042351032605e-12,4.2338907083710047e-13,4.4645567494567535e-13
18990.0,7.171768292977778e-13,1.7628789530246316e-12,9.588261609532796e-13
19000.0,2.631840592797481e-12,1.5459251476573285e-12,1.4246565572455863e-12
19010.0,1.2217044804221813e-12,9.204755220771038e-13,1.9057879228007014e-12
19020.0,2.4302927262572767e-12,1.7818257566828195e-12,1.8030746635893003e-12
19030.0,1.3149976014067085e-12,2.418680940038129e-12,1.4388862246526502e-12
19040.0,2.9692056525366536e-13,8.670406555507948e-13,1.541425676763947e-12
19050.0,1.991997169921535e-12,2.3656042795000386e-12,8.686493062024739e-13
19060.0,1.9376840281075307e-12,1.6799714805221093e-12,1.2578294713128212e-12
19070.0,8.75677151621487e-13,1.8231438072975728e-12,6.264502839991531e-13
19080.0,1.1424877235954564e-12,3.2836092386763958e-12,4.1554014452008707e-13
19090.0,4.4534151506148075e-13,1.5018057472969854e-12,7.782969933243727e-13
19100.0,1.3334924658938677e-12,3.301310647565543e-12,5.284702087341392e-13
19110.0,4.3609937230727076e-13,3.665377395885706e-12,3.772523035047581e-13
19120.0,1.34574755646372e-12,3.939000886022844e-12,3.996040439397204e-13
19130.0,1.0530809488096107e-12,3.41386354784909e-12,7.641636228933708e-13
19140.0,1.0808189836908067e-12,1.0901362602807288e-12,1.394979208597864e-12
19150.0,1.0359934876347374e-12,2.122315247815508e-12,1.3474950310359703e-12
19160.0,1.804542798305225e-12,2.9301227216534397e-12,7.181081692103566e-13
19170.0,8.848623580305092e-13,1.249755441334621e-12,1.2825225807756928e-12
19180.0,9.790351346183367e-13,1.4449701080126127e-12,6.757565921292951e-13
19190.0,1.6270109742852383e-12,1.5731762747140785e-12,9.027025662793998e-13
19200.0,3.895040071548544e-12,2.531062889158279e-13,1.4994782695660349e-12
19210.0,4.015657423392386e-12,2.3965923226418403e-12,1.6464170861906974e-12
19220.0,2.3433341903868998e-12,1.6604868847148646e-12,1.3472787970876606e-12
19230.0,3.0162823966787522e-12,2.5564780807721545e-12,2.0758045071689715e-12
19240.0,1.2342880588525092e-12,3.984559082309796e-12,1.2541175068755623e-12
19250.0,6.306347594737278e-12,2.2154867878829596e-12,1.5628002557853221e-12
19260.0,2.0644559013462158e-12,3.9848926675242235e-12,2.4463997338278137e-12
19270.0,2.262613826125249e-12,2.978687084368551e-12,3.72519448453426e-12
19280.0,5.848186384197392e-13,3.311497962276867e-12,2.504633993184002e-12
19290.0,1.3606524825732453e-12,1.5028085280737703e-12,1.0140912731942028e-12
19300.0,5.1319297694070015e-12,5.0492784450607115e-12,1.230621413284821e-12
19310.0,3.0084649535870032e-12,2.3745037296192606e-12,1.2243175342677227e-12
19320.0,2.136396084423515e-12,1.5220058242166883e-13,1.3945269751943796e-12
19330.0,1.058277221410516e-12,4.99153414564547e-13,1.2404006273710957e-12
19340.0,9.423859484957477e-13,6.278680116947181e-13,1.5084906871105548e-12
19350.0,1.1706017304602482e-12,3.974535468853068e-12,1.9405012468421047e-12
19360.0,2.9755691831756185e-12,3.1538057810527183e-12,1.276976242911034e-12
19370.0,1.6745731473601195e-12,6.436406288434996e-12,8.051906385677236e-13
19380.0,6.771575965850035e-13,6.016312132767592e-12,1.1055080387149273e-12
19390.0,1.457498293570665e-12,2.142141708109563e-12,6.467585875364959e-13
19400.0,1.0607781436367504e-12,2.245697402914712e-12,7.433721449032327e-13
19410.0,2.1979836612998655e-12,1.257553637627387e-12,8.579019333349237e-13
19420.0,7.355445671045398e-13,2.4311795613703208e-12,5.636406314827646e-13
19430.0,2.733813789391725e-12,2.7450951335016437e-12,3.1840680493210966e-13
19440.0,3.495938729295531e-12,2.5893769299349574e-12,1.5440456018041225e-13
19450.0,3.919293923773312e-12,3.634522123702206e-12,1.8480411375997016e-12
19460.0,4.686227641003533e-12,1.1507310471903196e-12,2.6176738166098867e-12
19470.0,3.4318491265215023e-12,1.5145883213246836e-12,2.5236123822097096e-12
19480.0,4.162203583546268e-12,4.175289309681142e-12,2.444893219514451e-12
19490.0,5.094110123962272e-12,3.6598744254585016e-12,3.142761374677219e-13
19500.0,5.177055648487881e-12,3.1079085321718294e-12,1.21998414216617e-12
19510.0,1.0663278766223938e-12,3.3608486977673925e-12,9.850038215744362e-13
19520.0,3.52906950569005e-12,3.4991668840090637e-12,1.5263127629786994e-12
19530.0,9.273038676685016e-13,2.8881205211058844e-12,3.195122340837147e-13
19540.0,2.4982825837432858e-12,2.380326689763221e-12,3.5266752690594463e-12
19550.0,5.452114690726703e-13,1.1317854494255753e-12,1.6024900281222506e-12
19560.0,4.479778692626577e-12,2.2013730736974164e-12,3.2924945390822515e-12
19570.0,1.5864654902361455e-12,1.6265637770876308e-12,1.609653078305422e-12
19580.0,6.066009637512261e-13,1.2600583922249012e-12,7.270806946566404e-13
19590.0,2.3231970503607355e-12,7.197855767248097e-13,4.400496068996291e-13
19600.0,3.1591815105094686e-12,9.592834908862322e-13,8.459634638790299e-13
19610.0,4.387615083698927e-12,2.5397769635971034e-12,1.2189104287434815e-12
19620.0,1.1244360834877834e-12,2.4650497185708212e-12,8.595786536292533e-13
19630.0,2.993001657580914e-12,1.0586901172639315e-12,5.726786982426156e-13
19640.0,2.317123226560641e-12,6.393340949313186e-12,4.800695650210624e-13
19650.0,1.4240113835696231e-12,1.897599327016457e-12,4.390653502389651e-13
19660.0,4.513896810712227e-12,5.332994963999768e-12,8.249692333097401e-13
19670.0,3.101230540833286e-12,3.538476158966547e-12,9.95948814649677e-13
19680.0,4.033796044714944e-12,9.425622485525505e-13,9.33187283797587e-14
19690.0,3.5219177156261154e-12,6.621710440959272e-13,5.689227198419665e-13
19700.0,4.470561365279373e-12,2.2283799601621766e-12,4.2950173820604377e-13
19710.0,2.755829172061768e-12,1.7747576230600438e-12,1.1184987501709915e-12
19720.0,1.8344330662451334e-12,2.1880359913886045e-12,1.4783768242113122e-12
19730.0,1.9218565334074893e-12,8.248624288828318e-13,6.052846860469486e-13
19740.0,3.0753411420015e-12,2.171063654502145e-12,3.587627980048289e-12
19750.0,2.8124295973675277e-12,6.991256441775734e-13,9.363878113679702e-13
19760.0,4.503867565061709e-12,3.6053155485317707e-12,3.36924519810999e-12
19770.0,4.335579249449824e-12,2.0249374876684082e-12,1.4888709944379678e-12
19780.0,2.0856350368423934e-12,7.113883506959784e-13,4.319542524481016e-13
19790.0,5.9869718732576815e-12,1.5764259414894495e-12,7.711278414144208e-13
19800.0,4.334607479201972e-12,1.5535790724982048e-12,8.052685490079221e-13
19810.0,4.058614921144523e-12,1.7405056779898043e-12,1.2182166436705514e-12
19820.0,6.062372956048226e-12,9.060109171331321e-13,1.6271143860486898e-12
19830.0,3.4231697535891622e-12,1.6986889524371575e-12,4.000105886371383e-13
19840.0,4.5777909130942494e-12,2.1779287282288667e-12,1.1371553875613668e-12
19850.0,1.007901719584541e-11,6.750477826717794e-13,7.752487229841251e-13
19860.0,1.2292810144745693e-11,3.8913466160427593e-13,4.0923533059420437e-13
19870.0,8.197055189831557e-12,1.3926358065339594e-12,1.1063879736224819e-12
19880.0,2.1050215444982787e-12,3.19798531027274e-12,3.6260779160514677e-13
19890.0,4.002005824738442e-12,3.5242174885098125e-12,1.677332410886628e-12
19900.0,4.1534236049539535e-12,4.13043318848991e-13,9.653770718990687e-13
19910.0,2.2875009696700087e-12,4.742070181198064e-12,1.729833671634581e-12
19920.0,3.52325593908849e-12,6.242471670882562e-12,2.9908694639760435e-12
19930.0,6.454612757944967e-13,1.8927831658926144e-12,1.0776411899446569e-12
19940.0,7.916225423474432e-12,4.53242681940676e-12,5.790871983065372e-12
19950.0,1.368995232046945e-11,7.593150058408395e-12,1.206668569892435e-11
19960.0,1.7579089042393562e-11,7.616245297234222e-12,1.3064915626253724e-11
19970.0,1.1603458611468373e-11,4.131148311382933e-12,8.488830904314474e-12
19980.0,3.3077749720259882e-12,1.2978944549113073e-12,2.2760909891202077e-12
19990.0,1.4522067868960427e-12,8.017376592143618e-13,2.804483620424553e-12
20000.0,4.473426891817522e-12,1.4202259648796928e-12,3.077926682035955e-12
20010.0,1.5409223159083383e-12,1.3735368739567292e-12,7.878857978321651e-13
20020.0,2.728043034049509e-12,4.2625903119668115e-12,1.1674628910815634e-12
20030.0,1.5642864304965022e-12,7.397257945792205e-13,7.415040020395259e-13
20040.0,3.707784515568555e-12,9.677357101836777e-12,1.7515574840248606e-12
20050.0,7.456365726660874e-12,1.9748310048159528e-11,3.3929243982660907e-12
20060.0,7.769425694372295e-12,2.3727229448865454e-11,2.6266998661155548e-12
20070.0,5.9762486107144665e-12,1.6622590785816863e-11,1.5528213093702093e-12
20080.0,6.217620623548984e-12,6.8026015634648874e-12,3.3294724869306564e-12
20090.0,6.1400416322158785e-12,1.457858394411202e-12,3.827241370739701e-12
20100.0,3.9400806493196224e-12,2.927539388731033e-12,1.4629211249940325e-12
20110.0,6.397505060560783e-12,1.8032296469910237e-12,1.9786460980042624e-12
20120.0,5.337884802726387e-12,3.061315031395322e-12,3.2226579220806283e-12
20130.0,2.2064982515607555e-12,1.984866825658789e-12,1.2173706951560763e-12
20140.0,4.843765369612494e-12,4.532966451757343e-12,5.326929867806889e-12
20150.0,1.0577249820583509e-11,9.24291715120746e-12,1.0524791538966144e-11
20160.0,1.24783630837833e-11,7.646700524863575e-12,1.197009109439836e-11
20170.0,7.988125483131834e-12,3.3899821131331745e-12,7.208347503980699e-12
20180.0,1.0158251363803496e-12,3.5221934899043127e-12,2.1786775390241493e-12
20190.0,9.440602276254558e-13,5.86362926715373e-12,1.83451144226395e-12
20200.0,1.092560969106443e-12,2.5409724601052714e-12,2.739311073773854e-12
20210.0,2.4575010913135577e-12,3.1767119244467826e-12,1.0131437998355706e-12
20220.0,1.3336812171585184e-13,3.3808597770283156e-12,1.292431177273139e-12
20230.0,1.8086427532893447e-12,2.9423248405659618e-12,6.689872262105211e-13
20240.0,3.0774064245508743e-12,9.222907714615321e-13,1.971755276854125e-12
20250.0,5.762447936561771e-12,1.4603394721812204e-12,2.6016536763559025e-12
20260.0,6.77828587330064e-12,1.8689711675187052e-12,1.877111566046828e-12
20270.0,3.821543798395903e-12,1.866188956268435e-12,2.054014522277795e-12
20280.0,1.6196544124819442e-12,2.858523133454035e-12,2.39572842323637e-12
20290.0,7.19040710098391e-13,1.9103265594243793e-12,2.218479687211292e-12
20300.0,2.279566392691566e-12,3.0912399250601596e-12,1.3530852299270423e-12
20310.0,1.200362528363835e-12,1.2395416743862568e-12,1.231891732353114e-12
20320.0,1.6032026894654843e-12,6.260956726112153e-13,1.2426628531748116e-12
20330.0,7.497592707809566e-13,2.3660762791137285e-12,1.1479335092833593e-12
20340.0,1.4476973496845803e-12,2.6428303328028243e-12,6.089039222918148e-13
20350.0,1.1033187604050394e-12,5.54811605912524e-13,8.398814926320246e-13
20360.0,2.3392480872548846e-12,5.303146902308263e-13,3.6460552102791696e-13
20370.0,3.0463413161558266e-12,1.2767980929693033e-12,6.229443590387704e-13
20380.0,3.109760653198438e-12,1.8933205751675273e-12,4.269212837579668e-13
20390.0,2.5063703213826545e-12,2.7330829132034743e-12,2.5689944898553803e-13
20400.0,2.4580517138259853e-12,1.906317435162299e-12,1.0826504378981928e-12
20410.0,2.4010707228879878e-12,2.480104686435044e-13,5.410475859111197e-13
20420.0,8.317327969286503e-13,1.4229893121820112e-12,3.3017175076519846e-13
20430.0,1.1733304239112615e-12,4.581434638007176e-13,7.247065967256367e-13
20440.0,1.6791500534169177e-12,4.4031950472337225e-13,1.0390369434258228e-12
20450.0,1.0491330303723922e-12,1.118706610177885e-12,4.3109398791334334e-13
20460.0,1.3434800165600335e-12,1.2573716898596392e-12,4.3414928213024044e-13
20470.0,9.735581320839474e-13,1.058035491785082e-12,1.2602074661735043e-13
20480.0,1.9126766453832396e-12,1.880685597753185e-12,3.070551993371971e-13
20490.0,1.668494132419067e-12,3.634328190235468e-12,5.740682464579142e-13
20500.0,8.489515483944782e-13,7.241749564882569e-13,5.363075193519409e-13
20510.0,1.9162888398020197e-12,3.68294985732207e-12,2.3252877433329134e-13
20520.0,3.6558927005337077e-13,1.806910664933157e-12,5.76643659433249e-13
20530.0,1.2360432156223403e-12,2.123840103901025e-12,5.750194787162329e-13
20540.0,1.8033622265677728e-12,6.63708994303769e-13,4.704674189549294e-13
20550.0,1.0832975151205052e-12,9.099748492864135e-13,4.763337199069957e-13
20560.0,6.793401927508251e-13,1.10977700066517e-12,3.4337570494955216e-13
20570.0,1.573102627434757e-12,2.254699305905777e-12,4.110135193377571e-14
20580.0,2.7066233580577347e-13,2.2601271907470547e-12,2.1441443985498288e-13
20590.0,5.786969086493329e-12,2.2790746693446213e-12,3.8403653612043527e-13
20600.0,4.2717646072984555e-12,1.256349531095443e-12,8.865896758647198e-13
20610.0,2.3310793228572018e-12,1.6627004988795752e-12,1.901800538429918e-13
20620.0,1.3292334426419404e-12,8.070830324176031e-13,3.50667458718289e-13
20630.0,1.2997596729419542e-12,3.8336336523197285e-13,2.749215978935343e-13
20640.0,1.441808034042822e-12,7.87382109639959e-13,2.0742632121006846e-13
20650.0,1.5080608079966644e-12,9.224301721004844e-13,9.68532680712794e-13
20660.0,1.1111481543161902e-12,8.852013793068615e-13,1.4876975487353677e-13
20670.0,1.0125869409334404e-12,1.204190385273512e-12,1.0351646294550197e-12
20680.0,1.654216810132344e-12,2.6616902607059728e-12,2.1434114429638539e-13
20690.0,1.0118736728415791e-12,1.110828725493597e-12,1.312991817175107e-12
20700.0,1.8287519085775194e-12,1.8455338501335847e-12,4.1923741534079557e-13
20710.0,1.2142973426498634e-12,3.871794964742435e-12,8.618228679590176e-13
20720.0,1.4480259530799486e-12,2.3306983746337214e-12,5.765746361986929e-13
20730.0,1.6660894000699976e-12,9.923519943576088e-13,2.996702597861944e-13
20740.0,1.1026708573931944e-12,9.64376604083516e-13,2.8096366333194714e-13
20750.0,1.2277031225078552e-12,1.3857340762058538e-12,3.588076541376123e-13
20760.0,1.5281642870869425e-12,9.492055641003606e-13,3.4686290338251137e-13
20770.0,2.452415528804516e-12,2.8718842857301067e-12,1.2395490194684174e-13
20780.0,1.7345138265111708e-12,1.388178442306431e-12,4.0108702763623886e-13
20790.0,3.7220480225072476e-12,2.2919744789583716e-12,3.060274691308321e-13
20800.0,1.823894396376818e-12,1.4416376784716356e-12,6.441717374080896e-13
20810.0,1.3303936354208771e-12,1.5983506971044708e-12,3.840626777765567e-13
20820.0,1.3977932251487211e-12,9.514060286015492e-13,1.2611758855640435e-13
20830.0,1.7898091668077752e-12,1.3523199947916086e-12,2.9056293568431024e-13
20840.0,2.6261286845688272e-12,8.729098958457191e-13,6.881577946756705e-13
20850.0,1.7860041872206927e-12,1.868750743465879e-12,8.814886633651342e-13
20860.0,1.1605524716669979e-12,1.7853828649426963e-12,5.47942998558639e-13
20870.0,5.566860032953358e-13,1.5650395087975047e-12,1.2109334802221152e-12
20880.0,2.3367054531761266e-12,7.692378290200268e-13,1.2435197979180252e-12
20890.0,3.5988168822320825e-12,2.756357590155457e-12,2.8754834576693122e-12
20900.0,2.3252605131175776e-12,6.532542556549104e-12,2.9917580327884772e-12
20910.0,1.7229937155734995e-12,3.382748139786858e-12,1.3376874905228333e-12
20920.0,1.7962249981992806e-12,4.380845081233991e-13,8.524637973072536e-13
20930.0,3.779316009820217e-12,1.0652714459798234e-13,2.473327017782681e-12
20940.0,3.3360182888006425e-12,4.602709466791725e-13,1.9868872357274152e-12
20950.0,8.076430600151283e-13,1.4797901045966279e-12,5.739883077057544e-13
20960.0,7.99353043937203e-13,3.2810592975638265e-13,2.998032925908e-13
20970.0,5.679668174346127e-13,2.4840206345979463e-13,1.2218199169746658e-13
20980.0,2.1632297788854795e-12,1.1797244977804417e-12,1.179781052028275e-12
20990.0,3.4427668953233645e-12,5.087953821263902e-12,4.827653910636014e-13
21000.0,4.137842570128763e-12,5.415856095989222e-12,3.68815932798135e-13
21010.0,2.938267723380925e-12,2.2650397633429145e-12,2.8407524806279286e-13
21020.0,8.805961386224441e-13,3.212616668353873e-12,2.881065686462542e-13
21030.0,3.4199841822472567e-13,4.854716257825034e-12,2.5536029861421207e-13
21040.0,2.285566886285623e-12,3.4607483452894884e-12,9.80578488985672e-13
21050.0,1.9415438984243926e-12,1.829685532616602e-12,1.2261829846978461e-12
21060.0,9.743137000486054e-13,1.430175379564735e-12,4.772082103909847e-13
21070.0,2.8078456248240653e-12,1.5095500252778523e-12,2.595276185632099e-13
21080.0,1.793816120989583e-12,3.466383526151964e-12,8.273236179501525e-13
21090.0,1.7218904369800478e-12,2.2363198716032016e-12,2.9424739482459037e-12
21100.0,3.6347641145594904e-12,2.7525544375767e-12,2.5895897539154513e-12
21110.0,1.399750567348415e-12,3.561125415687702e-13,8.9369364789376e-13
21120.0,2.2330969709241004e-12,1.5538369670263911e-12,1.1489765876143093e-12
21130.0,1.6778362012754556e-12,1.0038466319455253e-12,2.7758692427872213e-12
21140.0,3.109460254783579e-12,2.2853341017324594e-13,1.2094703836580673e-12
21150.0,6.052589498139981e-13,1.4797974341440616e-12,1.5270168925606059e-12
21160.0,1.376139907704722e-12,8.503139919560978e-13,7.259872616962564e-13
21170.0,4.962384721495652e-13,7.052406698328381e-13,8.676397870831017e-13
21180.0,8.149887891101036e-13,8.063881012709356e-13,1.6148356903410735e-12
21190.0,4.4580854133954895e-12,1.476664674837054e-12,5.71494806100976e-13
21200.0,7.624346059295147e-12,7.774730989357485e-13,1.4164750862171029e-12
21210.0,4.041647351330439e-12,1.0474907600742802e-12,6.920668148568857e-13
21220.0,6.602482381033734e-13,1.8888895199239886e-12,1.4976879037812583e-13
21230.0,2.636113437675231e-12,1.43351137419046e-12,1.9888917749129716e-13
21240.0,8.974050947842703e-13,1.836908889068721e-12,1.2291089130493351e-12
21250.0,1.1404023815564535e-12,1.7523871276890797e-12,6.392489584724908e-13
21260.0,7.243856046666406e-13,9.260125926218047e-13,4.3379060410964125e-13
21270.0,3.480327115418888e-13,7.968732074112688e-13,2.150432498065722e-13
21280.0,1.2683693189164194e-12,5.606667695645099e-13,5.079353228308173e-13
21290.0,1.5401480988377266e-12,2.104813981919273e-12,3.053209305402227e-13
21300.0,1.6928661122171458e-12,2.8801594181969255e-12,3.8642243435647394e-13
21310.0,7.555065906537314e-13,2.7775615585037792e-12,2.30388375088149e-13
21320.0,2.1069356464451156e-12,1.1865000504421427e-12,4.4038306470842995e-13
21330.0,2.8413417048135605e-12,1.9181817083144184e-12,9.704862883053352e-14
21340.0,2.9205254680352763e-12,1.790808159709529e-12,4.857226127528797e-13
21350.0,8.372214970608386e-13,5.41872308586074e-13,5.732626290304551e-13
21360.0,2.4746951022072345e-12,2.1309731035268436e-12,8.186718887785746e-13
21370.0,3.5871445160721195e-12,1.4051200591730327e-12,9.769306931408551e-13
21380.0,4.433420694632046e-12,1.88960299287326e-12,8.737824366750073e-13
21390.0,5.856254440181258e-12,2.8140352864435442e-12,1.4943250319913353e-12
21400.0,4.909300808889119e-13,2.5128075069139094e-12,3.4656626752140407e-13
21410.0,7.302672227824572e-12,4.481810748451949e-13,2.757044500588167e-13
21420.0,5.976541374975141e-12,1.033954850623974e-12,1.1278648779590236e-12
21430.0,4.275592419583957e-12,1.8071717696436474e-12,2.901249506655413e-12
21440.0,5.24492466216847e-12,2.6395519155246056e-12,2.6958420572886074e-12
21450.0,2.1234104248888484e-12,8.495743237028127e-13,7.065270137255896e-13
21460.0,1.0425460567531704e-12,1.3887068036370637e-12,9.45621204548213e-13
21470.0,5.741541796550905e-13,2.3595351893723527e-12,6.548520230368957e-13
21480.0,1.5213753559875998e-12,3.178229287376216e-12,2.5561488636485334e-13
21490.0,1.2308432587007757e-12,2.7877508870468765e-12,6.727081663684741e-13
21500.0,2.523604435911504e-12,2.405430523100022e-12,1.052328195457949e-12
21510.0,6.902748379622861e-13,5.608276998000279e-12,5.870658023045756e-13
21520.0,1.813738901583086e-12,4.702852151562837e-12,3.51162824767447e-13
21530.0,1.0556798118715947e-12,3.1019870734146685e-12,8.92027589434702e-13
21540.0,1.0993666687007974e-12,5.741247594203901e-12,6.418673512391068e-13
21550.0,4.346789212454715e-13,1.5446761916392225e-12,6.961611308439486e-13
21560.0,1.199608806335228e-12,9.738020806620102e-13,6.940917489614716e-13
21570.0,1.6035263734363108e-12,2.128693817156657e-12,6.127823475413964e-13
21580.0,2.9918546723192606e-12,2.5227200071469192e-12,1.4024132483031823e-12
21590.0,1.6373961072719556e-12,2.7459775024208727e-12,1.4499553595979846e-12
21600.0,3.7062449047350676e-13,2.829384749862827e-12,3.971484872498885e-13
21610.0,4.742078905761345e-12,1.7697357730176347e-12,2.7954675515650106e-12
21620.0,3.897233425173205e-12,1.4267715177826131e-12,1.065809323788577e-12
21630.0,5.319837459001364e-12,8.427594415771102e-13,2.3806128881867905e-12
21640.0,5.492393871342167e-12,1.673056174748214e-12,3.485712821127292e-12
21650.0,8.139048303086313e-13,7.058244917581039e-13,3.5244088357144227e-13
21660.0,3.111339251412392e-13,3.382234498454069e-13,3.0888027377151507e-13
21670.0,2.059671294045555e-12,3.502356446082636e-13,7.423949353899825e-13
21680.0,1.5329362816392224e-12,1.0996106467554103e-12,9.956220303722797e-13
21690.0,2.2879176556083157e-12,3.9404073219583695e-12,9.04046543525349e-13
21700.0,1.0775575541871906e-12,4.402946519335088e-12,1.2808174181476961e-12
21710.0,6.681399676962659e-13,6.228045104432967e-12,7.796505228260249e-13
21720.0,2.9348486318033366e-12,2.0668453483861637e-12,1.0505340479187842e-12
21730.0,8.355287588025254e-13,5.758304257760524e-13,1.2403150504631102e-12
21740.0,2.365209834114766e-12,3.1174596287877195e-12,6.957162639153041e-13
21750.0,4.301814945187282e-13,5.515116099228861e-13,1.6355041334038395e-13
21760.0,1.1945104230259163e-12,4.3256484301599893e-13,7.389525221427975e-13
21770.0,1.8362576570751197e-12,5.474581419761157e-13,3.7161632891331144e-13
21780.0,1.9900178855628553e-12,7.653042552641125e-13,7.008640889459655e-13
21790.0,4.7581590287180155e-12,5.54269127005773e-13,8.730219309341435e-13
21800.0,2.958225846418527e-12,9.774038803957154e-13,1.2675858537976436e-13
21810.0,1.1224359942835425e-12,1.73680199387268e-12,1.9559007261060138e-12
21820.0,2.8403799540697957e-12,7.191058973175593e-13,1.7970887684187195e-12
21830.0,2.857549853293925e-12,1.2226744406835088e-12,1.0463488861153224e-13
21840.0,8.837829362298888e-13,4.307232349835691e-13,8.74116596608127e-13
21850.0,8.098146667059602e-13,8.698122306674829e-13,2.2514317155602645e-13
21860.0,9.893991122395232e-13,4.826783992233486e-13,2.237594132202138e-13
21870.0,4.908409185807484e-13,3.5928651661236783e-13,1.918983604792784e-13
21880.0,2.0974597958458433e-12,1.4312149607570183e-12,6.312180742109324e-13
21890.0,1.92604259371556e-12,1.5076288026873089e-12,2.9939624906176754e-13
21900.0,5.061719038997212e-13,1.0918098489073062e-12,4.162953883959973e-13
21910.0,3.549942268563212e-12,1.1640843097383807e-12,6.827230174733595e-13
21920.0,3.9393640838907466e-13,1.934107374166885e-13,7.896399986249875e-13
21930.0,8.472820749427654e-13,5.013389610190039e-13,1.1689022199337495e-13
21940.0,1.1846783791760127e-12,4.780599524867088e-13,4.939923709020453e-13
21950.0,4.893937158810706e-13,6.127892053174811e-13,3.776829370401525e-13
21960.0,2.1283918382650963e-12,7.763657093490574e-13,4.176009720060417e-13
21970.0,2.0460970747820632e-12,5.850530338776159e-13,6.361180956805904e-14
21980.0,1.7663576247735932e-12,1.585834901933749e-12,4.2170637162936947e-13
21990.0,3.8000001330746334e-12,2.464098557523883e-12,2.7983202056102535e-13
22000.0,5.354183528282723e-12,9.870621739951038e-14,2.885702844848714e-13
22010.0,2.550631981308212e-12,2.3257825271775813e-12,5.3221490632032476e-14
22020.0,9.537760584811904e-13,2.3385446647822896e-12,9.772623487843524e-14
22030.0,8.042619565121488e-13,1.131085928914015e-12,1.1548458545733897e-13
22040.0,1.6997317285126898e-12,7.981250238432976e-13,1.388013023965553e-13
22050.0,5.108276565907646e-13,4.683768660667311e-13,1.7115220051681904e-13
22060.0,5.097842815590801e-13,8.261929864147805e-13,1.561064234457227e-13
22070.0,4.042733139917092e-13,1.0328954370328578e-12,1.5315806923333894e-13
22080.0,2.80671099550136e-13,1.3751105526229672e-12,1.3764329195639245e-13
22090.0,9.179732366293811e-13,2.972969679187643e-12,3.515939221852366e-13
22100.0,2.45714556343366e-12,1.0023941035193123e-12,3.2250815216196865e-13
22110.0,4.845407956111685e-13,2.114127482591158e-12,4.175204052869145e-14
22120.0,1.310967819514126e-12,5.604366774593666e-13,2.5462140281924724e-13
22130.0,8.095713900986057e-13,1.1119604492984885e-12,4.593928698887051e-13
22140.0,7.507989024885609e-13,1.0433934402402947e-12,4.354763410671101e-13
22150.0,9.844072335328416e-13,1.2481229264117277e-12,3.700895448951491e-13
22160.0,1.4255446101581883e-12,6.176909331498546e-13,9.798559770528196e-14
22170.0,1.0750619332570746e-12,8.989381285109991e-13,5.083989339340106e-13
22180.0,2.162654465292822e-12,3.821912410352951e-13,5.854081528873296e-13
22190.0,2.8248736624860473e-12,1.1855765971010205e-12,8.947985827884663e-14
22200.0,1.4133970778043415e-12,1.4864745302870348e-12,2.815740811001315e-13
22210.0,2.9253096249097395e-12,1.133629951624198e-12,1.1126844660998931e-13
22220.0,7.874012420204647e-13,4.729572826365851e-13,2.1340872559694964e-13
22230.0,8.988396900783759e-13,8.771619696183474e-13,1.2837586063707103e-13
22240.0,9.115028304801127e-13,8.286823602311291e-13,2.679259863352099e-13
22250.0,3.181700535936557e-13,4.630774005008678e-13,5.834742514997658e-13
22260.0,9.657484869109936e-13,6.378374215973898e-13,1.347615299477181e-13
22270.0,6.27497276093957e-13,1.7808913407882882e-12,2.4691302679790986e-13
22280.0,9.691807755479744e-13,3.012173759464789e-12,2.433090724910315e-13
22290.0,7.738005767283802e-13,4.196971885668761e-12,3.6119463752635714e-13
22300.0,2.9307788186172817e-13,2.3601139663699338e-12,2.5997655206391963e-13
22310.0,3.2352051965434424e-12,5.7380167858684084e-12,2.9853443833315195e-13
22320.0,7.070595931346515e-13,4.194975958282064e-12,8.099593260639699e-13
22330.0,3.454697584539244e-12,3.1967300390162555e-12,1.5813996875686709e-12
22340.0,2.7346449942293055e-12,2.7075474857364504e-12,6.395490983182928e-13
22350.0,6.58795407784425e-13,2.0459647341889202e-12,4.772592411682574e-13
22360.0,1.156811002062663e-12,7.958385637685307e-13,1.860752211076571e-13
22370.0,3.5708213879499543e-13,9.09893672634889e-13,3.996878540787419e-13
22380.0,1.3043192356589516e-12,2.305424802976681e-12,3.907003145363304e-13
22390.0,2.7251232006136297e-12,1.6218094380270471e-12,2.023326854855741e-13
22400.0,3.9692269684354655e-12,3.138131222944678e-12,4.4967217106437035e-13
22410.0,1.2423926992348834e-12,7.472723195891792e-13,2.092325458669166e-13
22420.0,8.149988405547474e-13,1.3923725521119087e-12,2.6289339881425017e-13
22430.0,7.416993777666773e-13,2.798405398824863e-12,2.9215971518617844e-13
22440.0,2.0320705855614047e-12,1.6742495571860068e-12,8.099396290897099e-13
22450.0,1.0483923662281758e-12,9.254869071343336e-13,7.015780807393736e-13
